§ttbid,delayTime,epic,expiry,high,instrumentName,instrumentType,lotSize,low,marketStatus,netChange,offer,otcTradeable,percentageChange,scalingFactor,streamingPricesAvailable,updateTime,updateTimeUTC
3142.38,0,IX.D.SPTRD.FWS1.IP,DEC-19,3146.13,US 500 ($250),INDICES,250,3141.67,TRADEABLE,-0.98,3143.38,True,-0.03,1,True,-1613000,00:33:07
3142.73,0,IX.D.SPTRD.IFD.IP,-,3146.08,US 500 Cash ($250),INDICES,250,3138.55,TRADEABLE,4.18,3143.33,True,0.13,1,True,-1613000,00:33:07
28111.5,0,IX.D.DOW.FWS2.IP,DEC-19,28143.1,Wall Street ($10),INDICES,10,28105.0,TRADEABLE,-16.1,28121.5,True,-0.06,1,True,-1611000,00:33:09
28135.3,0,IX.D.DOW.IFD.IP,-,28162.2,Wall Street Cash ($10),INDICES,10,28110.4,TRADEABLE,25.4,28139.1,True,0.09,1,True,-1611000,00:33:09
23434.8,0,IX.D.NIKKEI.IFD.IP,-,23506.8,Japan 225 Cash ($5),INDICES,5,23310.0,TRADEABLE,64.8,23441.8,True,0.28,1,True,-1611000,00:33:09
13810.6,0,IX.D.XINHUA.IFD.IP,-,13844.1,China A50 Cash ($1),INDICES,1,13759.3,TRADEABLE,-6.7,13834.6,True,-0.05,1,True,-1613000,00:33:07
3706.5,0,IX.D.STXE.FWS4.IP,DEC-19,3712.5,EU Stocks 50 (€10),INDICES,10,3702.1,TRADEABLE,4.4,3710.5,True,0.12,1,True,-1618000,00:33:02
3712.05,0,IX.D.STXE.IFD.IP,-,3716.15,EU Stocks 50 Cash (€10),INDICES,10,3703.3,TRADEABLE,8.0,3714.05,True,0.22,1,True,-1618000,00:33:02
7398.8,0,IX.D.FTSE.FWS1.IP,DEC-19,7410.5,FTSE 100 (£10),INDICES,10,7389.3,TRADEABLE,-2.5,7406.8,True,-0.03,1,True,-1613000,00:33:07
7404.9,0,IX.D.FTSE.CFD.IP,-,7412.6,FTSE 100 Cash (£10),INDICES,10,7394.4,TRADEABLE,-2.5,7408.9,True,-0.03,1,True,-1613000,00:33:07
5925.9,0,IX.D.CAC.FWS1.IP,DEC-19,5939.9,France 40 (€10),INDICES,10,5919.9,TRADEABLE,-0.6,5933.9,True,-0.01,1,True,-1613000,00:33:07
5935.0,0,IX.D.CAC.IFD.IP,-,5944.5,France 40 Cash (€10),INDICES,10,5928.4,TRADEABLE,-0.7,5938.0,True,-0.01,1,True,-1613000,00:33:07
13250.8,0,IX.D.DAX.FWS1.IP,DEC-19,13271.0,Germany 30 (€25),INDICES,25,13223.3,TRADEABLE,14.3,13262.8,True,0.11,1,True,-1612000,00:33:08
13245.3,0,IX.D.DAX.FWS2.IP,MAR-20,13265.5,Germany 30 (€25),INDICES,25,13217.8,TRADEABLE,14.3,13257.3,True,0.11,1,True,-1612000,00:33:08
13257.6,0,IX.D.DAX.IFD.IP,-,13269.8,Germany 30 Cash (€25),INDICES,25,13228.1,TRADEABLE,14.3,13261.6,True,0.11,1,True,-1612000,00:33:08
27564.0,0,TM.D.MDAX.FWS1.IP,DEC-19,27572.0,Germany Mid-Cap 50 (€5),INDICES,5,27564.0,EDITS_ONLY,0.0,27572.0,True,0.0,1,True,72000000,21:00:00
27578.0,0,TM.D.MDAX.IFD.IP,-,27687.0,Germany Mid-Cap 50 Cash (€5),INDICES,5,27461.0,EDITS_ONLY,30.0,27584.0,True,0.11,1,True,72000000,21:00:00
3061.5,0,TM.D.TECDAX.FWS1.IP,DEC-19,3064.5,Germany Tech 30,INDICES,10,3061.5,EDITS_ONLY,0.0,3064.5,True,0.0,1,True,72000000,21:00:00
3065.0,0,TM.D.TECDAX.IFD.IP,-,3119.0,Germany Tech 30 Cash,INDICES,10,3013.0,EDITS_ONLY,1.3,3067.0,True,0.04,1,True,72000000,21:00:00
10669.6,0,IX.D.HSCHIN.IFD.IP,-,10694.9,China H-Shares Cash (HK50),INDICES,50,10605.4,TRADEABLE,38.2,10687.6,True,0.36,1,True,-1613000,00:33:07
27005.2,0,IX.D.HANGSENG.IFD.IP,-,27081.6,Hong Kong HS50 Cash (HK50),INDICES,50,26886.3,TRADEABLE,63.6,27035.2,True,0.24,1,True,-1613000,00:33:07
23553.7,0,IX.D.MIB.FWS1.IP,DEC-19,23605.5,Italy 40 (€5),INDICES,5,23543.5,TRADEABLE,20.2,23591.7,True,0.09,1,True,-1613000,00:33:07
23548.9,0,IX.D.MIB.IFD.IP,-,23610.7,Italy 40 Cash (€5),INDICES,5,23517.7,TRADEABLE,15.2,23596.9,True,0.06,1,True,-1613000,00:33:07
12081.2,0,IX.D.NIFTY.IFD.IP,-,12101.5,India 50 Cash ($10),INDICES,10,12053.6,TRADEABLE,3.4,12091.2,True,0.03,1,True,-1613000,00:33:07
1586.8,0,TM.D.KLCI.IFD.IP,-,1591.7,Malaysia 30 Cash (MYR50),INDICES,50,1583.2,EDITS_ONLY,-1.9,1589.8,True,-0.12,1,True,-1712000,00:31:28
3171.0,0,TM.D.ATX.FWS1.IP,DEC-19,3197.5,Austria 20 (€10),INDICES,10,3024.0,EDITS_ONLY,-21.5,3171.0,True,-0.67,1,True,56400000,16:40:00
1224.1,0,IX.D.DEN25.IFD.IP,-,1224.1,Denmark 25 (DKK100 Contract),INDICES,100,1224.1,EDITS_ONLY,0.0,1224.1,True,-0.0,1,True,53700000,15:55:00
2235.8,0,TM.D.ATHENS.FWS2.IP,DEC-19,2255.8,Greece 25 (€2),INDICES,2,2235.8,EDITS_ONLY,-0.1,2255.8,True,-0.0,1,True,51600000,15:20:00
2240.8,0,TM.D.ATHENS.IFD.IP,-,2248.8,Greece 25 Cash (€2),INDICES,2,2240.8,EDITS_ONLY,-0.1,2248.8,True,-0.0,1,True,51600000,15:20:00
43760.0,0,TM.D.BUX.FWS1.IP,DEC-19,43760.0,Hungary 12 (HUF50),INDICES,50,43760.0,EDITS_ONLY,0.0,43760.0,True,0.0,1,True,54408000,16:06:48
43950.0,0,TM.D.BUX.IFD.IP,-,43950.0,Hungary 12 Cash (HUF50),INDICES,50,43950.0,EDITS_ONLY,0.0,43950.0,True,0.0,1,True,54408000,16:06:48
835.63,0,IX.D.OBX.IFD.IP,-,837.6,Norway 25 Cash (NK100),INDICES,100,834.31,TRADEABLE,1.62,837.13,True,0.19,1,True,-1613000,00:33:07
,0,IX.D.SMI.MTZ.IP,-,,Switzerland Blue Chip Cash,INDICES,10,,CLOSED,,,True,,1,True,,
10511.4,0,IX.D.SMI.IFD.IP,-,10528.4,Switzerland Blue Chip Cash (CHF10),INDICES,10,10495.4,TRADEABLE,-13.0,10517.4,True,-0.12,1,True,-1613000,00:33:07
10511.4,0,IX.D.SMI.IFJ.IP,-,10528.4,Switzerland Blue Chip Cash (CHF10),INDICES,10,10495.4,TRADEABLE,-13.0,10517.4,True,-0.12,1,True,-1613000,00:33:07
598.1,0,IX.D.AEX.FWS2.IP,DEC-19,599.1,Netherlands 25 (€200),INDICES,200,597.4,TRADEABLE,0.4,598.7,True,0.07,1,True,-1618000,00:33:02
598.22,0,IX.D.AEX.IFD.IP,-,599.12,Netherlands 25 Cash (€200),INDICES,200,597.32,TRADEABLE,0.5,598.72,True,0.08,1,True,-1618000,00:33:02
5158.4,0,IX.D.PSI20.IFD.IP,-,5211.1,Portugal 20 (â‚¬1),INDICES,1,5146.0,TRADEABLE,7.6,5208.4,True,0.15,1,True,-1613000,00:33:07
370.43,0,IX.D.SINGAPORE.IFD.IP,-,371.78,Singapore Blue Chip Cash (SD100),INDICES,100,369.24,TRADEABLE,0.99,370.63,True,0.27,1,True,-1618000,00:33:02
49920.0,0,IX.D.SAF.IFD.IP,-,50000.0,South Africa 40 Cash (R50),INDICES,50,49790.0,TRADEABLE,62.0,49970.0,True,0.12,1,True,-1613000,00:33:07
1743.8,0,IX.D.OMX.FWS1.IP,DEC-19,1746.59,Sweden 30 (SK100),INDICES,100,1738.75,TRADEABLE,3.09,1745.3,True,0.18,1,True,-1613000,00:33:07
9282.5,0,IX.D.IBEX.FWS1.IP,DEC-19,9305.6,Spain 35 (€10),INDICES,10,9266.9,TRADEABLE,13.5,9300.5,True,0.15,1,True,-1613000,00:33:07
9330.1,0,IX.D.IBEX.MTF.IP,-,9347.2,Spain 35 Cash (€1),INDICES,10,9314.5,TRADEABLE,9.0,9342.1,True,0.1,1,True,-1613000,00:33:07
9330.1,0,IX.D.IBEX.IFD.IP,-,9347.2,Spain 35 Cash (€10),INDICES,10,9314.5,TRADEABLE,9.0,9342.1,True,0.1,1,True,-1613000,00:33:07
13104.0,0,KB.D.ENGINE.CASH.IP,-,13166.0,Industrial Engineering,SECTORS,10,12966.0,EDITS_ONLY,118.0,13130.0,True,0.91,1,True,56129000,16:35:29
2365.0,0,KB.D.BUS.CASH.IP,-,2383.0,Industrial Transportation,SECTORS,10,2317.0,EDITS_ONLY,56.0,2370.0,True,2.4,1,True,56118000,16:35:18
7538.0,0,KB.D.LIFE.CASH.IP,-,7570.0,Life Insurance,SECTORS,10,7484.0,EDITS_ONLY,23.0,7553.0,True,0.3,1,True,56125000,16:35:25
8810.0,0,KB.D.MEDIA.CASH.IP,-,8865.0,Media,SECTORS,10,8799.0,EDITS_ONLY,6.0,8828.0,True,0.07,1,True,56130000,16:35:30
18531.0,0,KB.D.MINING.CASH.IP,-,18595.0,Mining,SECTORS,10,18419.0,EDITS_ONLY,129.0,18568.0,True,0.7,1,True,56128000,16:35:28
18531.0,0,KB.D.MINING.IFM.IP,-,18595.0,Mining (Â£2 Mini Contract),SECTORS,2,18419.0,EDITS_ONLY,129.0,18568.0,True,0.7,1,True,56128000,16:35:28
3101.0,0,KB.D.INSURANCE.CASH.IP,-,3104.0,Non-life Insurance,SECTORS,10,3057.0,EDITS_ONLY,50.0,3107.0,True,1.65,1,True,56121000,16:35:21
8230.0,0,KB.D.OIL.CASH.IP,-,8368.0,Oil and Gas Producers,SECTORS,10,8225.0,EDITS_ONLY,-100.0,8246.0,True,-1.2,1,True,56115000,16:35:15
7953.0,0,KB.D.OILEQUIP.CASH.IP,-,8226.0,Oil Equipment and Services,SECTORS,10,7885.0,EDITS_ONLY,-100.0,7969.0,True,-1.24,1,True,56123000,16:35:23
39261.31,0,KB.D.PGOODS.CASH.IP,-,39517.4,Personal Goods,SECTORS,10,38776.49,EDITS_ONLY,328.9,39339.91,True,0.84,1,True,56124000,16:35:24
17554.0,0,KB.D.PHARMA.IFM.IP,-,17612.0,Pharmaceuticals (Â£2 Mini Contract),SECTORS,2,17352.0,EDITS_ONLY,92.0,17607.0,True,0.53,1,True,56128000,16:35:28
17563.0,0,KB.D.PHARMA.CASH.IP,-,17603.0,Pharmaceuticals and Biotechnology,SECTORS,10,17361.0,EDITS_ONLY,92.0,17598.0,True,0.53,1,True,56128000,16:35:28
3208.0,0,KB.D.REAL.CASH.IP,-,3224.0,Real Estate Investment Trusts,SECTORS,10,3179.0,EDITS_ONLY,24.0,3214.0,True,0.76,1,True,56130000,16:35:30
2172.0,0,KB.D.SOFT.CASH.IP,-,2183.0,Software and Computer Services,SECTORS,10,2145.0,EDITS_ONLY,12.0,2176.0,True,0.55,1,True,56126000,16:35:26
9316.0,0,KB.D.SUPPORT.CASH.IP,-,9346.0,Support Services,SECTORS,10,9186.0,EDITS_ONLY,78.0,9334.0,True,0.85,1,True,56126000,16:35:26
31627.0,0,KB.D.TOBACCO.CASH.IP,-,31971.0,Tobacco,SECTORS,10,31541.0,EDITS_ONLY,-203.0,31690.0,True,-0.64,1,True,56121000,16:35:21
31627.0,0,KB.D.TOBACCO.IFM.IP,-,31971.0,Tobacco (Â£2 Mini Contract),SECTORS,2,31541.0,EDITS_ONLY,-203.0,31690.0,True,-0.64,1,True,56121000,16:35:21
10108.0,0,KB.D.HOTELS.CASH.IP,-,10189.0,Travel and Leisure,SECTORS,10,10036.0,EDITS_ONLY,-169.0,10128.0,True,-1.64,1,True,56124000,16:35:24
12.9,0,IN.D.VSTOXX.FWM1.IP,DEC-19,13.06,EU Volatility Index (€200),INDICES,200,12.75,EDITS_ONLY,-0.08,12.9,True,-0.62,1,True,72000000,21:00:00
14.9,0,IN.D.VSTOXX.FWM4.IP,JAN-20,15.16,EU Volatility Index (€200),INDICES,200,14.85,EDITS_ONLY,-0.13,14.9,True,-0.86,1,True,72000000,21:00:00
9813.0,0,CO.D.DX.FWM2.IP,DEC-19,9821.0,US Dollar Basket ($5),COMMODITIES,5,9813.0,EDITS_ONLY,0.0,9821.0,True,0.0,1,True,75600000,22:00:00
,0,IN.D.VIX.FWM5.IP,DEC-19,14.08,Volatility Index ($200),INDICES,200,13.85,TRADEABLE,0.13,,True,0.94,1,True,-1629000,00:32:51
,0,IN.D.VIX.FWM3.IP,JAN-20,16.18,Volatility Index ($200),INDICES,200,16.03,TRADEABLE,0.0,,True,0.0,1,True,81800000,23:43:20
11626.6,0,IX.D.TAIEX.IFU.IP,-,11657.7,Taiwan Index Cash ($1),INDICES,1,11586.7,TRADEABLE,24.2,11650.6,True,0.21,1,True,-1613000,00:33:07
11626.6,0,IX.D.TAIEX.IFM.IP,-,11657.7,Taiwan Index Cash (NT$50),INDICES,50,11586.7,TRADEABLE,24.2,11650.6,True,0.21,1,True,-1613000,00:33:07
6816.0,0,IX.D.ASX.FWM3.IP,DEC-19,6829.0,Australia 200 (A$5),INDICES,5,6759.5,TRADEABLE,23.0,6819.0,True,0.34,1,True,-1607000,00:33:13
6815.1,0,IX.D.ASX.IFM.IP,-,6826.1,Australia 200 Cash (A$5),INDICES,5,6757.6,TRADEABLE,36.5,6816.1,True,0.54,1,True,-1607000,00:33:13
13251.3,0,IX.D.DAX.FWM1.IP,DEC-19,13271.0,Germany 30 (€5),INDICES,5,13223.3,TRADEABLE,14.8,13263.3,True,0.11,1,True,-1608000,00:33:12
13245.8,0,IX.D.DAX.FWM2.IP,MAR-20,13265.5,Germany 30 (€5),INDICES,5,13217.8,TRADEABLE,14.8,13257.8,True,0.11,1,True,-1608000,00:33:12
13258.1,0,IX.D.DAX.IFM1.IP,-,13269.8,Germany 30 Cash (€5),INDICES,5,13228.1,TRADEABLE,14.8,13262.1,True,0.11,1,True,-1608000,00:33:12
27563.0,0,TM.D.MDAX.FWM1.IP,DEC-19,27573.0,Germany Mid-Cap 50 (€1),INDICES,1,27563.0,EDITS_ONLY,0.0,27573.0,True,0.0,1,True,72000000,21:00:00
27577.0,0,TM.D.MDAX.IFM.IP,-,27687.0,Germany Mid-Cap 50 Cash (€1),INDICES,1,27461.0,EDITS_ONLY,30.0,27585.0,True,0.11,1,True,72000000,21:00:00
3061.0,0,TM.D.TECDAX.FWM1.IP,DEC-19,3065.0,Germany Tech 30  (EUR2 Mini Contract),INDICES,2,3061.0,EDITS_ONLY,0.0,3065.0,True,0.0,1,True,72000000,21:00:00
3064.5,0,TM.D.TECDAX.IFM.IP,-,3119.0,Germany Tech 30 Cash (EUR2 Mini Contract),INDICES,2,3013.0,EDITS_ONLY,1.3,3067.5,True,0.04,1,True,72000000,21:00:00
23553.7,0,IX.D.MIB.FWM1.IP,DEC-19,23605.5,Italy 40 (€1),INDICES,1,23543.5,TRADEABLE,20.2,23591.7,True,0.09,1,True,-1613000,00:33:07
23552.9,0,IX.D.MIB.IFM.IP,-,23606.7,Italy 40 Cash (€1),INDICES,1,23520.2,TRADEABLE,15.2,23592.9,True,0.06,1,True,-1613000,00:33:07
23432.5,0,IX.D.NIKFUT.FWM1.IP,DEC-19,23522.5,Japan 225 ($1),INDICES,1,23307.5,TRADEABLE,45.0,23452.5,True,0.19,1,True,-1608000,00:33:12
23434.8,0,IX.D.NIKKEI.IFM.IP,-,23506.8,Japan 225 Cash ($1),INDICES,1,23310.0,TRADEABLE,64.8,23441.8,True,0.28,1,True,-1611000,00:33:09
2873.7,0,IX.D.FANG.IFM.IP,-,2876.7,US Fang Cash ($10),INDICES,10,2867.1,TRADEABLE,2.8,2876.7,True,0.1,1,True,-1632000,00:32:48
1626.8,0,IX.D.RUSSELL.FWM2.IP,DEC-19,1629.0,US Russell 2000 ($10),INDICES,10,1623.4,TRADEABLE,3.0,1627.3,True,0.18,1,True,-1613000,00:33:07
1625.4,0,IX.D.RUSSELL.IFM.IP,-,1627.4,US Russell 2000 Cash ($10),INDICES,10,1621.3,TRADEABLE,3.8,1625.7,True,0.23,1,True,-1613000,00:33:07
50137.0,0,IX.D.SAF.FWM2.IP,DEC-19,50217.0,South Africa 40 (R10),INDICES,10,50022.0,TRADEABLE,45.0,50187.0,True,0.09,1,True,-1613000,00:33:07
49920.0,0,IX.D.SAF.IFM.IP,-,50000.0,South Africa 40 Cash (R10),INDICES,10,49790.0,TRADEABLE,62.0,49970.0,True,0.12,1,True,-1613000,00:33:07
49920.0,0,IX.D.SAF.IFMM.IP,-,50000.0,South Africa 40 Cash (R2),INDICES,2,49790.0,TRADEABLE,62.0,49970.0,True,0.12,1,True,-1613000,00:33:07
8400.1,0,IX.D.NASDAQ.FWM1.IP,DEC-19,8410.8,US Tech 100 ($20),INDICES,20,8395.8,TRADEABLE,-0.2,8403.1,True,-0.0,1,True,-1607000,00:33:13
8395.2,0,IX.D.NASDAQ.IFM.IP,-,8404.9,US Tech 100 Cash ($20 Mini),INDICES,20,8384.7,TRADEABLE,10.5,8397.2,True,0.13,1,True,-1607000,00:33:13
3142.38,0,IX.D.SPTRD.FWM1.IP,DEC-19,3146.13,US 500 ($50),INDICES,50,3141.67,TRADEABLE,-0.98,3143.38,True,-0.03,1,True,-1613000,00:33:07
3142.73,0,IX.D.SPTRD.IFM.IP,-,3146.08,US 500 Cash ($50),INDICES,50,3138.55,TRADEABLE,4.18,3143.33,True,0.13,1,True,-1613000,00:33:07
28111.5,0,IX.D.DOW.FWM2.IP,DEC-19,28143.1,Wall Street ($2),INDICES,2,28105.0,TRADEABLE,-16.1,28121.5,True,-0.06,1,True,-1606000,00:33:14
28135.3,0,IX.D.DOW.IFM.IP,-,28162.2,Wall Street Cash ($2),INDICES,2,28110.4,TRADEABLE,25.4,28139.1,True,0.09,1,True,-1606000,00:33:14
13810.6,0,IX.D.XINHUA.IFM.IP,-,13844.1,China A50 Cash ($0.2),INDICES,0,13759.3,TRADEABLE,-6.7,13834.6,True,-0.05,1,True,-1613000,00:33:07
3706.5,0,IX.D.STXE.FWM4.IP,DEC-19,3712.5,EU Stocks 50 (€2),INDICES,2,3702.1,TRADEABLE,4.4,3710.5,True,0.12,1,True,-1618000,00:33:02
3712.05,0,IX.D.STXE.IFM.IP,-,3716.15,EU Stocks 50 Cash (€2),INDICES,2,3703.3,TRADEABLE,8.0,3714.05,True,0.22,1,True,-1618000,00:33:02
7398.8,0,IX.D.FTSE.FWM1.IP,DEC-19,7410.5,FTSE 100 (£2),INDICES,2,7389.3,TRADEABLE,-2.5,7406.8,True,-0.03,1,True,-1613000,00:33:07
7404.9,0,IX.D.FTSE.IFM.IP,-,7412.6,FTSE 100 Cash (£2),INDICES,2,7394.4,TRADEABLE,-2.5,7408.9,True,-0.03,1,True,-1613000,00:33:07
5925.9,0,IX.D.CAC.FWM1.IP,DEC-19,5939.9,France 40 (€2),INDICES,2,5919.9,TRADEABLE,-0.6,5933.9,True,-0.01,1,True,-1613000,00:33:07
5935.0,0,IX.D.CAC.IFM.IP,-,5944.5,France 40 Cash (€2),INDICES,2,5928.4,TRADEABLE,-0.7,5938.0,True,-0.01,1,True,-1613000,00:33:07
10668.3,0,IX.D.HSCHIN.FWM1.IP,NOV-19,10699.6,China H-Shares (HK10),INDICES,10,10604.5,TRADEABLE,38.8,10692.3,True,0.36,1,True,-1613000,00:33:07
10669.6,0,IX.D.HSCHIN.IFU.IP,-,10694.9,China H-Shares Cash ($1),INDICES,1,10605.4,TRADEABLE,38.2,10687.6,True,0.36,1,True,-1613000,00:33:07
10669.6,0,IX.D.HSCHIN.IFM.IP,-,10694.9,China H-Shares Cash (HK10),INDICES,10,10605.4,TRADEABLE,38.2,10687.6,True,0.36,1,True,-1613000,00:33:07
27009.4,0,IX.D.HANGSENG.FWM1.IP,NOV-19,27087.0,Hong Kong HS50 (HK10),INDICES,10,26891.7,TRADEABLE,86.9,27039.4,True,0.32,1,True,-1613000,00:33:07
27005.2,0,IX.D.HANGSENG.IFU.IP,-,27081.6,Hong Kong HS50 Cash ($1),INDICES,1,26886.3,TRADEABLE,63.6,27035.2,True,0.24,1,True,-1613000,00:33:07
27005.2,0,IX.D.HANGSENG.IFM.IP,-,27081.6,Hong Kong HS50 Cash (HK10),INDICES,10,26886.3,TRADEABLE,63.6,27035.2,True,0.24,1,True,-1613000,00:33:07
12081.2,0,IX.D.NIFTY.IFM.IP,-,12101.5,India 50 Cash ($2),INDICES,2,12053.6,TRADEABLE,3.4,12091.2,True,0.03,1,True,-1613000,00:33:07
1586.8,0,TM.D.KLCI.IFM.IP,-,1591.7,Malaysia 30 Cash (MYR10),INDICES,10,1583.2,EDITS_ONLY,-1.9,1589.8,True,-0.12,1,True,-1712000,00:31:28
3171.0,0,TM.D.ATX.FWM1.IP,DEC-19,3197.5,Austria 20 (E2),INDICES,2,3024.0,EDITS_ONLY,-21.5,3171.0,True,-0.67,1,True,56400000,16:40:00
1224.1,0,IX.D.DEN25.IFM.IP,-,1224.1,Denmark 25 (DKK20 Contract),INDICES,20,1224.1,EDITS_ONLY,0.0,1224.1,True,-0.0,1,True,53700000,15:55:00
2240.8,0,TM.D.ATHENS.IFM.IP,-,2248.8,Greece 25 (€0.4),INDICES,0,2240.8,EDITS_ONLY,-0.1,2248.8,True,-0.0,1,True,51600000,15:20:00
2235.8,0,TM.D.ATHENS.FWM2.IP,DEC-19,2255.8,Greece 25 (€0.4),INDICES,0,2235.8,EDITS_ONLY,-0.1,2255.8,True,-0.0,1,True,51600000,15:20:00
43760.0,0,TM.D.BUX.FWM1.IP,DEC-19,43760.0,Hungary 12 (HUF10),INDICES,10,43760.0,EDITS_ONLY,0.0,43760.0,True,0.0,1,True,54408000,16:06:48
43950.0,0,TM.D.BUX.IFM.IP,-,43950.0,Hungary 12 Cash (HUF10),INDICES,10,43950.0,EDITS_ONLY,0.0,43950.0,True,0.0,1,True,54408000,16:06:48
835.63,0,IX.D.OBX.IFM.IP,-,837.6,Norway 25 Cash (NK20),INDICES,20,834.31,TRADEABLE,1.62,837.13,True,0.19,1,True,-1613000,00:33:07
10503.5,0,IX.D.SMI.FWM2.IP,DEC-19,10519.2,Switzerland Blue Chip (CHF2),INDICES,2,10487.5,TRADEABLE,6.0,10513.5,True,0.06,1,True,-1613000,00:33:07
10511.4,0,IX.D.SMI.IFM.IP,-,10528.4,Switzerland Blue Chip Cash (CHF2),INDICES,2,10495.4,TRADEABLE,-13.0,10517.4,True,-0.12,1,True,-1613000,00:33:07
598.2,0,IX.D.AEX.FWM2.IP,DEC-19,599.1,Netherlands 25 (€40),INDICES,40,597.4,TRADEABLE,0.5,598.8,True,0.08,1,True,-1569000,00:33:51
598.32,0,IX.D.AEX.IFM.IP,-,599.12,Netherlands 25 Cash (€40),INDICES,40,597.32,TRADEABLE,0.6,598.82,True,0.1,1,True,-1569000,00:33:51
370.4,0,IX.D.SINGAPORE.FWM1.IP,NOV-19,372.0,Singapore Blue Chip (SD40),INDICES,40,369.1,TRADEABLE,0.97,370.75,True,0.26,1,True,-1556000,00:34:04
370.43,0,IX.D.SINGAPORE.IFM.IP,-,371.78,Singapore Blue Chip Cash (SD40),INDICES,40,369.24,TRADEABLE,1.02,370.68,True,0.28,1,True,-1556000,00:34:04
1744.0,0,IX.D.OMX.FWM1.IP,DEC-19,1746.59,Sweden 30 (SK20),INDICES,20,1738.75,TRADEABLE,3.29,1745.5,True,0.19,1,True,-1560000,00:34:00
1743.99,0,IX.D.OMX.IFM.IP,-,1746.58,Sweden 30 Cash (SK20),INDICES,20,1738.74,TRADEABLE,3.29,1745.49,True,0.19,1,True,-1560000,00:34:00
9283.7,0,IX.D.IBEX.FWM1.IP,DEC-19,9305.6,Spain 35 (€2),INDICES,2,9266.9,TRADEABLE,14.7,9301.7,True,0.16,1,True,-1569000,00:33:51
9331.3,0,IX.D.IBEX.IFM.IP,-,9347.2,Spain 35 Cash (€2),INDICES,2,9314.5,TRADEABLE,10.2,9343.3,True,0.11,1,True,-1569000,00:33:51
9813.0,0,CO.D.DX.FCS2.IP,DEC-19,9821.0,US Dollar Basket ($10),COMMODITIES,10,9813.0,EDITS_ONLY,0.0,9821.0,True,0.0,1,True,75600000,22:00:00
0.67878,0,CS.D.AUDUSD.CFD.IP,-,0.67903,AUD/USD,CURRENCIES,10,0.6782,TRADEABLE,1e-05,0.67884,True,0.0,10000,True,-1557000,00:34:03
1.09926,0,CS.D.EURCHF.CFD.IP,-,1.10029,EUR/CHF,CURRENCIES,10,1.09808,TRADEABLE,0.00051,1.09946,True,0.05,10000,True,-1556000,00:34:04
0.85718,0,CS.D.EURGBP.CFD.IP,-,0.85782,EUR/GBP,CURRENCIES,10,0.85596,TRADEABLE,0.00071,0.85738,True,0.08,10000,True,-1552000,00:34:08
120.19,0,CS.D.EURJPY.CFD.IP,-,120.291,EUR/JPY,CURRENCIES,1000,120.107,TRADEABLE,0.026,120.205,True,0.02,100,True,-1551000,00:34:09
1.10179,0,CS.D.EURUSD.CFD.IP,-,1.10268,EUR/USD,CURRENCIES,10,1.10172,TRADEABLE,-0.00026,1.10185,True,-0.02,10000,True,-1552000,00:34:08
1.16638,0,CS.D.GBPEUR.CFD.IP,-,1.16822,GBP/EUR,CURRENCIES,10,1.16577,TRADEABLE,-0.00097,1.16658,True,-0.08,10000,True,-1552000,00:34:08
1.28518,0,CS.D.GBPUSD.CFD.IP,-,1.28765,GBP/USD,CURRENCIES,10,1.285,TRADEABLE,-0.00134,1.28535,True,-0.1,10000,True,-1555000,00:34:05
1.32727,0,CS.D.USDCAD.CFD.IP,-,1.32776,USD/CAD,CURRENCIES,10,1.32671,TRADEABLE,0.00014,1.3274,True,0.01,10000,True,-1554000,00:34:06
0.99768,0,CS.D.USDCHF.CFD.IP,-,0.99808,USD/CHF,CURRENCIES,10,0.99654,TRADEABLE,0.00061,0.99783,True,0.06,10000,True,-1552000,00:34:08
109.088,0,CS.D.USDJPY.CFD.IP,-,109.133,USD/JPY,CURRENCIES,1000,108.993,TRADEABLE,0.043,109.095,True,0.04,100,True,-1552000,00:34:08
0.75158,0,CS.D.CADCHF.CFD.IP,-,0.75233,CAD/CHF,CURRENCIES,10,0.75078,TRADEABLE,0.00041,0.75183,True,0.05,10000,True,-1553000,00:34:07
82.179,0,CS.D.CADJPY.CFD.IP,-,82.242,CAD/JPY,CURRENCIES,1000,82.104,TRADEABLE,0.024,82.199,True,0.03,100,True,-1551000,00:34:09
109.328,0,CS.D.CHFJPY.CFD.IP,-,109.426,CHF/JPY,CURRENCIES,1000,109.26,TRADEABLE,-0.017,109.348,True,-0.02,100,True,-1552000,00:34:08
1.46235,0,CS.D.EURCAD.CFD.IP,-,1.46373,EUR/CAD,CURRENCIES,10,1.46191,TRADEABLE,-0.00023,1.4626,True,-0.02,10000,True,-1552000,00:34:08
1.5036,0,CS.D.EURSGD.CFD.IP,-,1.50461,EUR/SGD,CURRENCIES,10,1.50289,TRADEABLE,0.00039,1.504,True,0.03,10000,True,-1551000,00:34:09
16.28791,0,CS.D.EURZAR.CFD.IP,-,16.36008,EUR/ZAR,CURRENCIES,10,16.27158,TRADEABLE,-0.01337,16.31291,True,-0.08,10000,True,-1551000,00:34:09
1.70584,0,CS.D.GBPCAD.CFD.IP,-,1.70886,GBP/CAD,CURRENCIES,10,1.70528,TRADEABLE,-0.00154,1.70614,True,-0.09,10000,True,-1554000,00:34:06
